"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"Block_1684",9,19286789,19346041,-0.0140460329820807,0.140460329820807,104,286212,286221,10,750,0.394583857205608,1,0.790899827322214,1
"Block_1685",8,11841980,11992857,-0.0173633943392261,0.138907154713809,90,271346,271353,8,702,0.184562499221972,1,0.792840007184534,1
"Block_1686",8,96952925,97138161,0.0125625566077078,0.138188122684786,97,278941,278951,11,2233,0.545910773066533,1,0.793791424440576,1
"Block_1687",9,25614006,25780037,0.0195902095046713,0.137131466532699,105,286493,286499,7,153,0.109402314344705,1,0.795112738498966,1
"Block_1688",3,196931138,196988185,-0.0112491473125637,0.134989767750765,41,204106,204117,12,4229,0.709026371152317,1,0.797284103862754,1
"Block_1689",11,31499299,31742528,0.0122576810814503,0.134834491895953,137,48213,48223,11,2426,0.583786071607042,1,0.797454825463838,1
"Block_1690",17,33640090.5,33760196.4375,-0.0111952003141322,0.134342403769587,184,120314,120325,12,1262,0.716107760897284,1,0.797977660367158,1
"Block_1691",6,3324617.4,3351745,-0.0111760532814951,0.134112639377941,62,236832,236843,12,3405,0.71857788906297,1,0.798231964418773,1
"Block_1692",16,28189018,28236458,-0.0110788498559851,0.132946198271821,177,109116,109127,12,1356,0.73049283413863,1,0.799560391877209,1
"Block_1693",10,42947242,43141882,-0.0165353292045032,0.132282633636026,126,33459,33466,8,384,0.224907925928165,1,0.800357092682268,1
"Block_1694",3,95402406,95645943,-0.0165157566482236,0.132126053185789,39,193162,193169,8,667,0.225978492634963,1,0.800572273033634,1
"Block_1695",13,114757305,114797411,0.0164816373146793,0.131853098517435,157,84298,84305,8,62,0.227779961196403,1,0.800920829635847,1
"Block_1696",1,12820223,12915919.6666667,-0.0131517319069338,0.131517319069338,2,2455,2464,10,2463,0.484041976173667,1,0.801372530538716,1
"Block_1697",1,242147845,242189005,0.0109443411558446,0.131332093870135,16,27732,27743,12,5445,0.746165432788151,1,0.80166773664059,1
"Block_1698",2,149956027,150026336,0.0109196265887315,0.131035519064778,27,156326,156337,12,4586,0.748850741305202,1,0.801989617992634,1
"Block_1699",4,24521919,24552767.5,-0.0108821363486333,0.130585636183599,43,206944,206955,12,1496,0.752725765979809,1,0.802583586896406,1
"Block_1700",22,36820087,36846080,-0.0108635902011127,0.130363082413353,207,181204,181215,12,5116,0.754669502542151,1,0.802889463098348,1
"Block_1701",2,103203198.5,103281809,0.0118242493391982,0.13006674273118,23,152261,152271,11,1900,0.641100514120988,1,0.803266473300742,1
"Block_1702",18,66755185,66861924,0.0115880447469189,0.127468492216107,193,133179,133189,11,1182,0.67395908727964,1,0.8068818588737,1
"Block_1703",8,68069777,68125092,-0.0115389577528841,0.126928535281725,93,276795,276805,11,2266,0.680723930722597,1,0.807522064877765,1
"Block_1704",10,54969710,55155375,-0.0141016963646492,0.126915267281843,131,34479,34487,9,330,0.39389919245126,1,0.807543405077901,1
"Block_1705",18,30590300,30790673,-0.013854499938954,0.124690499450586,190,130178,130186,9,653,0.417215139449316,1,0.809901497192875,1
"Block_1706",6,115866227,116037265,-0.0174926366522701,0.122448456565891,71,248004,248010,7,6164,0.181658453653531,1,0.812280929507984,1
"Block_1707",12,13741788.6666667,13903266,-0.0111249452876986,0.122374398164684,144,62969,62979,11,4288,0.73719365698118,1,0.812357398558469,1
"Block_1708",4,95542652,95612104,0.0122188795197928,0.122188795197928,49,211774,211783,10,4804,0.596079805235107,1,0.812572578909836,1
"Block_1709",6,111532265,111585167,0.0121380272883662,0.121380272883662,70,247552,247561,10,1335,0.606984647504353,1,0.813559563166103,1
"Block_1710",13,21722392,21808192,0.0109350407178415,0.120285447896257,152,76423,76433,11,4049,0.76081725853119,1,0.815080052425758,1
"Block_1711",12,69232240,69265726,0.0109341966349348,0.120276162984283,149,68467,68477,11,1016,0.760916846131822,1,0.815099614275883,1
"Block_1712",9,19642506,19782205,-0.0133152251133277,0.11983702601995,104,286240,286248,9,750,0.472091464097781,1,0.815777165630185,1
"Block_1713",20,10619892,10689020,0.0108720720167468,0.119592792184215,197,167925,167935,11,2631,0.76802668947697,1,0.816107938732285,1
"Block_1714",14,45247821.5,45415114,-0.0119575078033707,0.119575078033707,160,86382,86391,10,132,0.631404949859421,1,0.816136392332466,1
"Block_1715",1,1481874,1663930.75,-0.0108657586905991,0.11952334559659,2,72,82,11,2463,0.768697127431227,1,0.816218196432986,1
"Block_1716",1,217724849,217834068,0.0119273670177752,0.119273670177752,16,24569,24578,10,5445,0.635555618785778,1,0.816557861285142,1
"Block_1717",1,108072420,108135915,0.0108202120538299,0.119022332592129,5,14153,14163,11,1702,0.773345734360745,1,0.816917087987423,1
"Block_1718",8,86456883,86504072,-0.0295975716586125,0.11839028663445,95,278133,278136,4,81,0.0131099962832485,1,0.817850721743352,1
"Block_1719",8,86099529,86124974,-0.0145584860496567,0.116467888397254,95,278092,278099,8,81,0.358844357028662,1,0.820523581810325,1
"Block_1720",5,8047116,8340266,-0.011629157389716,0.11629157389716,54,219644,219653,10,2991,0.677458880101864,1,0.820710308561511,1
"Block_1721",10,122038594,122195917,-0.0127863011492463,0.115076710343217,135,42405,42413,9,6782,0.531765777076713,1,0.822015617469799,1
"Block_1722",5,54420186,54484554,0.0115027633783797,0.115027633783797,56,223154,223163,10,1346,0.695669184217499,1,0.822042292719969,1
"Block_1723",3,88038521,88081281,0.0127074059779042,0.114366653801138,35,193039,193047,9,183,0.541290619737195,1,0.822666493573932,1
"Block_1724",22,36500803.5,36557427.75,0.0112832608904203,0.112832608904203,207,181116,181125,10,5116,0.726865000115593,1,0.824213658083757,1
"Block_1725",7,120011138,120101284,-0.0112552039662455,0.112552039662455,84,265438,265447,10,445,0.730800488690583,1,0.824514199235665,1
"Block_1726",14,21549941.3333333,21624890.8,0.0124381189060197,0.111943070154177,159,84573,84581,9,1956,0.574456847447801,1,0.825234430990239,1
"Block_1727",5,41409354,41434298,-0.0159389267224618,0.111572487057232,55,222495,222501,7,1147,0.262907708969464,1,0.825700358693197,1
"Block_1728",22,51104262,51182471,-0.0122939232369049,0.110645309132144,207,183959,183967,9,5116,0.593147306066485,1,0.82695587380117,1
"Block_1729",12,22063773,22235492,0.0110543550083657,0.110543550083657,144,63609,63618,10,4288,0.758521408666611,1,0.827092806752039,1
"Block_1730",14,31522564,31554343,-0.0121455719543919,0.109310147589527,159,85516,85524,9,1956,0.61318575399373,1,0.828848038213185,1
"Block_1731",3,93560256,93685873.3333333,-0.0121320829359639,0.109188746423676,37,193110,193118,9,44,0.615005006055282,1,0.829013424764235,1
"Block_1732",12,65179591,65275475,0.0121024857048999,0.108922371344099,149,67973,67981,9,1016,0.619048973980961,1,0.829454455567036,1
"Block_1733",2,114082611,114165406,-0.0108381757689351,0.108381757689351,26,153416,153425,10,1216,0.785664364888969,1,0.830318733672524,1
"Block_1734",17,27030540,27091182,-0.0107582163228166,0.107582163228166,184,119451,119460,10,1262,0.794132867642744,1,0.831648939480971,1
"Block_1735",17,6227474,6283703,-0.0118392480440879,0.106553232396791,183,117008,117016,9,3381,0.655729221313881,1,0.833329480241642,1
"Block_1736",22,38785368,38870223,0.0106430626852018,0.106430626852018,207,181683,181692,10,5116,0.803746627803791,1,0.833526877092896,1
"Block_1737",15,32306069,32425628,-0.0118124344126927,0.106311909714234,172,95778,95786,9,187,0.659465534687606,1,0.833688706943923,1
"Block_1738",12,17551396,17863587,-0.0106246049019391,0.106246049019391,144,63295,63304,10,4288,0.80491500376121,1,0.833811413094703,1
"Block_1739",10,28940250,29003413,0.0116153671642664,0.104538304478398,124,32238,32246,9,2232,0.688342382170974,1,0.835938319708208,1
"Block_1740",3,80745302,81042362.5,0.0171785933294898,0.103071559976939,33,192826,192831,6,93,0.198961799263407,1,0.837323654367005,1
"Block_1741",15,46237437,46384297,-0.012834535968163,0.102676287745304,173,97557,97564,8,7146,0.532178354279333,1,0.837755793419749,1
"Block_1742",2,158090060,158118798,-0.0112658527886522,0.10139267509787,27,156921,156929,9,4586,0.739889635598299,1,0.839068215728083,1
"Block_1743",3,134956384,135086818,-0.011263152841183,0.101368375570647,40,197454,197462,9,6216,0.740311104550975,1,0.839096669328264,1
"Block_1744",9,125794756,125835945,-0.0112176902839273,0.100959212555346,122,292467,292475,9,4720,0.747090174794023,1,0.839587493931381,1
"Block_1745",6,69926775,70040888,-0.0144153300700892,0.100907310490624,64,244787,244793,7,220,0.375678218235557,1,0.839656849581821,1
"Block_1746",16,33716265,33952673,-0.0334418818378772,0.100325645513631,180,109548,109550,3,12,0.00708316809497812,1,0.840403756586564,1
"Block_1747",1,196865686,196994002,-0.0111021535518969,0.0999193819670717,15,21435,21443,9,1780,0.763890247350703,1,0.840937261589952,1
"Block_1748",10,58298259,58394794,-0.0165373861428471,0.0992243168570825,132,34546,34551,6,10,0.231574960120501,1,0.841972261296524,1
"Block_1749",4,113451755,113514657,0.0123763056693873,0.0990104453550983,49,212981,212988,8,4804,0.589455451443042,1,0.842331487998805,1
"Block_1750",9,99317249,99408794,-0.0141317010059964,0.0989219070419749,118,289990,289996,7,2525,0.401037489396588,1,0.842479091049742,1
"Block_1751",20,24374626,24475147,-0.0123554374887664,0.0988434999101308,197,169164,169171,8,2631,0.59214965171015,1,0.842592905450465,1
"Block_1752",5,75127895.5,75337481,-0.0140327597022445,0.0982293179157115,60,225168,225174,7,2699,0.410347151705704,1,0.843633240207071,1
"Block_1753",12,103134894,103245364,-0.0108956845073553,0.0980611605661981,151,71401,71409,9,7322,0.792345625881395,1,0.843944451459047,1
"Block_1754",6,99858876,99924222,-0.0122153425840424,0.0977227406723395,69,246538,246545,8,309,0.611078409230348,1,0.844527750262751,1
"Block_1755",5,113112044,113405727,-0.0121849363467533,0.0974794907740263,61,228221,228228,8,8919,0.615355341007506,1,0.84493854911536,1
"Block_1756",7,156159741,156205401,0.010809357102548,0.0972842139229318,87,269396,269404,9,1787,0.803010390899116,1,0.845287105717573,1
"Block_1757",6,65483308,65823584,-0.0138937055182025,0.0972559386274176,64,244692,244698,7,220,0.423764802540906,1,0.845338677867901,1
"Block_1758",21,33449118,33472276,0.0107898497386376,0.0971086476477386,204,175911,175919,9,2976,0.805277787163514,1,0.845555636569278,1
"Block_1759",6,71549697,71610351,0.010748937367398,0.0967404363065817,65,244874,244882,9,536,0.809890827092807,1,0.846197620923355,1
"Block_1760",5,64029916,64132913,0.0119221960358329,0.0953775682866629,57,224128,224135,8,535,0.65224721199177,1,0.8484881357379,1
"Block_1761",13,61329589,61455634,0.0157949080887922,0.0947694485327534,154,80416,80421,6,394,0.276017705252712,1,0.849249269542733,1
"Block_1762",10,54709967,54739651,0.0118230071544671,0.0945840572357371,131,34465,34472,8,330,0.66640465643167,1,0.84949290349428,1
"Block_1763",21,22390431,22474516,-0.0187700114038408,0.0938500570192038,203,175214,175218,5,78,0.138656172030467,1,0.850225583698932,1
"Block_1764",2,177116896,177190235,-0.0187094439827239,0.0935472199136194,28,158939,158943,5,1434,0.140678155993306,1,0.850476331050525,1
"Block_1765",4,49297073,49578715,-0.0186988915505483,0.0934944577527413,47,208696,208700,5,257,0.141017820845463,1,0.850529681550864,1
"Block_1766",2,132209030.5,132340074,-0.011677398484548,0.0934191878763841,27,154961,154968,8,4586,0.688178773969935,1,0.850606150601349,1
"Block_1767",8,86208588,86251915,0.0116156879070069,0.0929255032560549,95,278108,278115,8,81,0.697410188878555,1,0.851027619554025,1
"Block_1768",5,70670374,70746294.5,-0.0154450736033216,0.0926704416199294,60,224635,224640,6,2699,0.29948659035174,1,0.85128192360564,1
"Block_1769",2,106328978,106356028,-0.0115625614093559,0.0925004912748474,23,152525,152532,8,1900,0.705505238129958,1,0.851450866856713,1
"Block_1770",12,16611443,16726803.5,-0.0113653593322083,0.0909228746576662,144,63263,63270,8,4288,0.735690951221638,1,0.853078057117046,1
"Block_1771",6,152168125,152239860,0.0113356880694683,0.0906855045557464,71,251593,251600,8,6164,0.740023011849146,1,0.853332361168661,1
"Block_1772",18,6004245,6069250,-0.0112429426523964,0.089943541219171,187,128301,128308,8,1436,0.754290713989746,1,0.854280221724679,1
"Block_1773",7,85183751,85459133,-0.0149391239986299,0.0896347439917795,80,262273,262278,6,831,0.33707557454043,1,0.854671458727164,1
"Block_1774",18,28470269,28579295,-0.012744525001682,0.0892116750117738,190,129985,129991,7,653,0.54995118429219,1,0.855263649280924,1
"Block_1775",1,97990981,98188700,-0.0110894052145432,0.0887152417163452,4,13671,13678,8,11588,0.777619109437881,1,0.855967875885396,1
"Block_1776",3,78896004,78937525,0.0109811503154265,0.0878492025234118,32,192756,192763,8,980,0.79363315128957,1,0.857310530143922,1
"Block_1777",15,23092545,23217241,0.0146019650914912,0.0876117905489472,168,94956,94961,6,81,0.364526185314741,1,0.85765197334609,1
"Block_1778",2,223743321,223771010,0.0108985439908834,0.0871883519270669,29,163528,163535,8,6382,0.80542361186444,1,0.858375761800686,1
"Block_1779",18,2684883,2774311,-0.0108383182123792,0.0867065456990334,187,128017,128024,8,1436,0.813668042516792,1,0.859257823406287,1
"Block_1780",3,12549427.5,12559865,-0.0108240579363598,0.0865924634908784,30,185182,185189,8,3632,0.81546773272822,1,0.859483673857721,1
"Block_1781",21,27163001.5,27244263,-0.0106845522027882,0.0854764176223057,204,175381,175388,8,2976,0.831721851831434,1,0.86158746192108,1
"Block_1782",7,45442673,45500233.6666667,-0.0121846387103575,0.0852924709725026,73,259402,259408,7,6281,0.623142735706956,1,0.861969807173508,1
"Block_1783",20,60130728,60142245,0.0106389895425543,0.0851119163404347,199,174372,174379,8,3637,0.835886747557881,1,0.862281018425484,1
"Block_1784",1,2943891,2965878,0.0105753895610959,0.0846031164887669,2,304,311,8,2463,0.840572699837637,1,0.863260889281707,1
"Block_1785",7,137691893,137718047,0.0120177488925819,0.0841242422480734,85,267298,267304,7,2152,0.646830357857373,1,0.863961559186156,1
"Block_1786",7,122701018,122789152,-0.0135917252513282,0.0815503515079693,84,265658,265663,6,445,0.460005797421037,1,0.866285862650915,1
"Block_1787",6,3562148,3592887,0.0116240716392141,0.0813685014744984,62,236902,236908,7,3405,0.705473227829755,1,0.866445914151932,1
"Block_1788",6,57245939,57384347,-0.0134061737054591,0.0804370422327548,63,244551,244556,6,4916,0.479539193945074,1,0.867372434507815,1
"Block_1789",8,12426340,12556915,-0.016084189245568,0.0804209462278401,91,271354,271358,5,3627,0.261367657859685,1,0.867388439657917,1
"Block_1790",11,97813522,97836867,0.0199122034981256,0.0796488139925024,142,55734,55737,4,23,0.107807134384575,1,0.868325630113868,1
"Block_1791",13,60576227,60594089,0.0132248929730306,0.0793493578381834,154,80359,80364,6,394,0.4996221006226,1,0.868706197016284,1
"Block_1792",21,34608899,34634409,0.0113312782864087,0.079318948004861,204,176081,176087,7,2976,0.751315534420854,1,0.868752434116578,1
"Block_1793",15,30022816.6666667,30057415,-0.0112997194206161,0.0790980359443129,170,95559,95565,7,156,0.756378496903003,1,0.869026300018317,1
"Block_1794",4,84526934,84566125,0.0110242299467732,0.0771696096274125,49,210943,210949,7,4804,0.799926731979535,1,0.871860989936317,1
"Block_1795",5,84126244,84589190,-0.0128536441123104,0.0771218646738626,60,226138,226143,6,2699,0.543063634698454,1,0.871946350736859,1
"Block_1796",10,117191867,117413004,-0.0126913695111985,0.076148217067191,135,41816,41821,6,6782,0.563345716577245,1,0.873861633699021,1
"Block_1797",14,93765993,93792761,-0.0106973883810343,0.0748817186672399,162,92336,92342,7,8366,0.846505275475309,1,0.876689210216976,1
"Block_1798",22,44275911.5,44303569,-0.0106775953219553,0.0747431672536868,207,182736,182742,7,5116,0.848673084139074,1,0.877041323519212,1
"Block_1799",19,6609085,6655004,-0.0106005523476352,0.0742038664334467,194,134946,134952,7,2682,0.856120813986367,1,0.878371529327659,1
"Block_1800",18,71679924,71741326,-0.0122527101010125,0.0735162606060753,193,133456,133461,6,1182,0.621335932095483,1,0.879621709385598,1
"Block_1801",12,65822627,65894458,0.0104952713290067,0.073466899303047,149,68031,68037,7,1016,0.861612358821238,1,0.879708848536151,1
"Block_1802",8,78815126,78923501,-0.0144059182586906,0.0720295912934529,94,277647,277651,5,409,0.386360766753391,1,0.880905678093751,1
"Block_1803",1,58173482,58257201,-0.0118008068025546,0.0708048408153273,4,10125,10130,6,11588,0.68712599076325,1,0.881972688100527,1
"Block_1804",5,57687804,57718298,0.0113831543493299,0.0682989260959795,56,223636,223641,6,1346,0.754039966638154,1,0.884707790417894,1
"Block_1805",12,41041648,41145987,-0.0113687867857625,0.0682127207145748,147,65121,65126,6,2743,0.756271795902326,1,0.884826939868651,1
"Block_1806",4,168117471,168543616,-0.011209017523192,0.0672541051391519,51,216668,216673,6,582,0.782356633867965,1,0.886084233326635,1
"Block_1807",2,11898692.5,11919503.5,-0.0111152533547228,0.0666915201283367,17,142536,142541,6,10302,0.797556191414482,1,0.886939619682067,1
"Block_1808",6,90472987,90544812,-0.0163397272743153,0.0653589090972612,66,246121,246124,4,1008,0.250377454789897,1,0.889571577698779,1
"Block_1809",6,125850052,125872191,-0.010810289068169,0.0648617344090142,71,248647,248652,6,6164,0.846889399077748,1,0.890800417556583,1
